"ITI"	"VisualStimulus"	"AuditoryStimulus"	"BlockNo"	"subject"	"pbn"	"age"	"sex"	"handedness"	"opticalaids"	"FirstRT"	"FirstKey"	"FinalRT"	"condition"	"error"
"7789"	517	" false "	" true "	3	11	11	24	" f "	" r "	" none "	510.758553	2	551.066823	"A"	FALSE
"7790"	1212	" true "	" true "	3	11	11	24	" f "	" r "	" none "	244.017779	2	267.919125	"AV"	FALSE
"7791"	564	" true "	" false "	3	11	11	24	" f "	" r "	" none "	670.756684	2	678.925202	"V"	FALSE
"7792"	1346	" true "	" true "	3	11	11	24	" f "	" r "	" none "	342.146037	2	366.023488	"AV"	FALSE
"7793"	784	" true "	" false "	3	11	11	24	" f "	" r "	" none "	450.951747	2	475.504224	"V"	FALSE
"7794"	1252	" true "	" true "	3	11	11	24	" f "	" r "	" none "	371.749987	2	388.218361	"AV"	FALSE
"7795"	622	" false "	" true "	3	11	11	24	" f "	" r "	" none "	359.297181	2	375.372161	"A"	FALSE
"7796"	1087	" true "	" true "	3	11	11	24	" f "	" r "	" none "	309.98397	2	318.282164	"AV"	FALSE
"7797"	1488	" true "	" true "	3	11	11	24	" f "	" r "	" none "	378.15387	2	394.529325	"AV"	FALSE
"7798"	724	" false "	" true "	3	11	11	24	" f "	" r "	" none "	375.035537	2	383.410432	"A"	FALSE
"7799"	1051	" true "	" true "	3	11	11	24	" f "	" r "	" none "	303.49782	2	320.03046	"AV"	FALSE
"7800"	1254	" false "	" true "	3	11	11	24	" f "	" r "	" none "	373.843702	2	422.306422	"A"	FALSE
"7801"	837	" true "	" false "	3	11	11	24	" f "	" r "	" none "	519.856603	2	535.915624	"V"	FALSE
"7802"	1296	" false "	" true "	3	11	11	24	" f "	" r "	" none "	396.176695	2	419.923026	"A"	FALSE
"7803"	1354	" true "	" true "	3	11	11	24	" f "	" r "	" none "	330.333034	2	346.84315	"AV"	FALSE
"7804"	1418	" false "	" true "	3	11	11	24	" f "	" r "	" none "	346.938457	2	371.442261	"A"	FALSE
"7805"	693	" true "	" false "	3	11	11	24	" f "	" r "	" none "	462.741212	2	487.318255	"V"	FALSE
"7806"	711	" true "	" false "	3	11	11	24	" f "	" r "	" none "	376.319449	2	416.755148	"V"	FALSE
"7807"	1182	" true "	" false "	3	11	11	24	" f "	" r "	" none "	473.237727	2	505.24023	"V"	FALSE
"7808"	780	" true "	" true "	3	11	11	24	" f "	" r "	" none "	277.965701	2	286.214435	"AV"	FALSE
"7809"	509	" true "	" false "	3	11	11	24	" f "	" r "	" none "	446.416228	2	478.760557	"V"	FALSE
"7810"	1361	" true "	" true "	3	11	11	24	" f "	" r "	" none "	322.455926	3	322.455926	"AV"	FALSE
"7811"	556	" false "	" true "	3	11	11	24	" f "	" r "	" none "	455.408433	2	479.637951	"A"	FALSE
"7812"	1424	" false "	" true "	3	11	11	24	" f "	" r "	" none "	393.340018	2	409.074306	"A"	FALSE
"7813"	1351	" true "	" true "	3	11	11	24	" f "	" r "	" none "	322.659983	2	338.999056	"AV"	FALSE
"7814"	842	" true "	" true "	3	11	11	24	" f "	" r "	" none "	257.421001	2	281.501304	"AV"	FALSE
"7815"	761	" false "	" true "	3	11	11	24	" f "	" r "	" none "	340.808712	2	357.296378	"A"	FALSE
"7816"	1053	" false "	" true "	3	11	11	24	" f "	" r "	" none "	371.772537	1	395.736702	"A"	FALSE
"7817"	672	" false "	" true "	3	11	11	24	" f "	" r "	" none "	426.902221	2	475.586288	"A"	FALSE
"7818"	1247	" true "	" false "	3	11	11	24	" f "	" r "	" none "	467.752058	2	475.91713	"V"	FALSE
"7819"	1120	" true "	" false "	3	11	11	24	" f "	" r "	" none "	419.199694	2	435.749406	"V"	FALSE
"7820"	1126	" true "	" false "	3	11	11	24	" f "	" r "	" none "	396.424378	2	420.215315	"V"	FALSE
"7821"	812	" true "	" true "	3	11	11	24	" f "	" r "	" none "	426.118328	2	1105.978974	"AV"	FALSE
"7822"	1392	" true "	" false "	3	11	11	24	" f "	" r "	" none "	470.000735	2	478.289244	"V"	FALSE
"7823"	819	" true "	" false "	3	11	11	24	" f "	" r "	" none "	472.755609	1	488.600237	"V"	FALSE
"7824"	1417	" true "	" false "	3	11	11	24	" f "	" r "	" none "	407.21452	2	431.853429	"V"	FALSE
"7825"	1250	" false "	" true "	3	11	11	24	" f "	" r "	" none "	481.87255	2	484.558399	"A"	FALSE
"7826"	1438	" false "	" true "	3	11	11	24	" f "	" r "	" none "	514.989307	3	514.989307	"A"	FALSE
"7827"	779	" true "	" false "	3	11	11	24	" f "	" r "	" none "	446.632937	2	486.470819	"V"	FALSE
"7828"	889	" true "	" false "	3	11	11	24	" f "	" r "	" none "	469.690024	2	477.920433	"V"	FALSE
"7829"	565	" true "	" false "	3	11	11	24	" f "	" r "	" none "	385.307827	2	393.71795	"V"	FALSE
"7830"	735	" true "	" true "	3	11	11	24	" f "	" r "	" none "	348.167902	2	356.516964	"AV"	FALSE
"7831"	1496	" true "	" true "	4	11	11	24	" f "	" r "	" none "	446.238731	3	446.238731	"AV"	FALSE
"7832"	913	" true "	" true "	4	11	11	24	" f "	" r "	" none "	275.449875	2	291.857407	"AV"	FALSE
"7833"	1079	" false "	" true "	4	11	11	24	" f "	" r "	" none "	448.52814	1	464.745977	"A"	FALSE
"7834"	941	" true "	" true "	4	11	11	24	" f "	" r "	" none "	329.835295	2	337.972692	"AV"	FALSE
"7836"	612	" true "	" false "	4	11	11	24	" f "	" r "	" none "	558.091557	2	566.197598	"V"	FALSE
"7837"	543	" true "	" false "	4	11	11	24	" f "	" r "	" none "	501.77559	2	525.699823	"V"	FALSE
"7838"	885	" true "	" true "	4	11	11	24	" f "	" r "	" none "	516.942247	2	519.704248	"AV"	FALSE
"7839"	1120	" true "	" true "	4	11	11	24	" f "	" r "	" none "	398.072721	1	413.81422	"AV"	FALSE
"7840"	1177	" false "	" true "	4	11	11	24	" f "	" r "	" none "	462.037246	2	470.542367	"A"	FALSE
"7841"	504	" true "	" false "	4	11	11	24	" f "	" r "	" none "	472.498915	2	496.520393	"V"	FALSE
"7842"	1035	" true "	" true "	4	11	11	24	" f "	" r "	" none "	485.753482	2	509.721702	"AV"	FALSE
"7843"	1282	" true "	" true "	4	11	11	24	" f "	" r "	" none "	318.226345	2	334.401135	"AV"	FALSE
"7844"	993	" false "	" true "	4	11	11	24	" f "	" r "	" none "	362.341524	2	370.41735	"A"	FALSE
"7845"	874	" true "	" true "	4	11	11	24	" f "	" r "	" none "	440.491939	1	448.488661	"AV"	FALSE
"7846"	1189	" true "	" true "	4	11	11	24	" f "	" r "	" none "	306.848332	3	306.848332	"AV"	FALSE
"7847"	838	" false "	" true "	4	11	11	24	" f "	" r "	" none "	405.927189	3	405.927189	"A"	FALSE
"7848"	745	" true "	" true "	4	11	11	24	" f "	" r "	" none "	408.301485	2	416.514219	"AV"	FALSE
"7849"	687	" true "	" true "	4	11	11	24	" f "	" r "	" none "	321.297331	1	345.253089	"AV"	FALSE
"7850"	616	" false "	" true "	4	11	11	24	" f "	" r "	" none "	391.714052	2	416.307815	"A"	FALSE
"7851"	990	" true "	" true "	4	11	11	24	" f "	" r "	" none "	427.075285	3	427.075285	"AV"	FALSE
"7852"	617	" false "	" true "	4	11	11	24	" f "	" r "	" none "	515.303151	1	523.583386	"A"	FALSE
"7853"	1230	" true "	" true "	4	11	11	24	" f "	" r "	" none "	448.604723	2	456.975138	"AV"	FALSE
"7854"	747	" false "	" true "	4	11	11	24	" f "	" r "	" none "	473.846331	1	489.528949	"A"	FALSE
"7855"	581	" true "	" false "	4	11	11	24	" f "	" r "	" none "	574.224199	2	606.470548	"V"	FALSE
"7856"	1131	" true "	" true "	4	11	11	24	" f "	" r "	" none "	392.025627	2	394.527889	"AV"	FALSE
"7857"	1010	" false "	" true "	4	11	11	24	" f "	" r "	" none "	522.921274	2	531.197748	"A"	FALSE
"7858"	746	" false "	" true "	4	11	11	24	" f "	" r "	" none "	338.096925	1	346.484154	"A"	FALSE
"7859"	898	" true "	" false "	4	11	11	24	" f "	" r "	" none "	436.38744	1	476.738579	"V"	FALSE
"7860"	1211	" true "	" true "	4	11	11	24	" f "	" r "	" none "	518.902978	2	527.216017	"AV"	FALSE
"7861"	1137	" false "	" true "	4	11	11	24	" f "	" r "	" none "	599.566883	3	599.566883	"A"	FALSE
"7862"	1282	" true "	" true "	4	11	11	24	" f "	" r "	" none "	418.549648	2	426.647469	"AV"	FALSE
"7863"	1039	" true "	" false "	4	11	11	24	" f "	" r "	" none "	429.46069	2	431.958601	"V"	FALSE
"7864"	1397	" true "	" false "	4	11	11	24	" f "	" r "	" none "	379.928374	2	388.144555	"V"	FALSE
"7865"	713	" true "	" true "	4	11	11	24	" f "	" r "	" none "	338.861693	2	346.867358	"AV"	FALSE
"7866"	724	" false "	" true "	4	11	11	24	" f "	" r "	" none "	735.462357	3	735.462357	"A"	FALSE
"7867"	1271	" true "	" true "	4	11	11	24	" f "	" r "	" none "	369.339437	1	385.181054	"AV"	FALSE
"7868"	1484	" true "	" true "	4	11	11	24	" f "	" r "	" none "	310.048018	2	325.915438	"AV"	FALSE
"7869"	801	" true "	" false "	4	11	11	24	" f "	" r "	" none "	618.223246	2	626.320124	"V"	FALSE
"7870"	858	" false "	" true "	4	11	11	24	" f "	" r "	" none "	393.416247	2	395.970907	"A"	FALSE
"7871"	651	" true "	" true "	4	11	11	24	" f "	" r "	" none "	427.395516	2	451.743245	"AV"	FALSE
"7872"	796	" true "	" false "	4	11	11	24	" f "	" r "	" none "	526.282561	3	526.282561	"V"	FALSE
"7873"	1471	" true "	" true "	4	11	11	24	" f "	" r "	" none "	313.582424	2	321.940686	"AV"	FALSE
"7874"	1420	" true "	" true "	4	11	11	24	" f "	" r "	" none "	447.423543	1	455.841902	"AV"	FALSE
"7875"	1096	" true "	" false "	4	11	11	24	" f "	" r "	" none "	566.008884	3	566.008884	"V"	FALSE
"7876"	760	" true "	" true "	5	11	11	24	" f "	" r "	" none "	431.825696	1	439.917059	"AV"	FALSE
"7877"	1308	" true "	" false "	5	11	11	24	" f "	" r "	" none "	486.556242	1	494.676922	"V"	FALSE
"7878"	886	" false "	" true "	5	11	11	24	" f "	" r "	" none "	470.325778	1	486.813521	"A"	FALSE
"7879"	589	" true "	" false "	5	11	11	24	" f "	" r "	" none "	485.865646	1	493.999684	"V"	FALSE
"7880"	766	" true "	" true "	5	11	11	24	" f "	" r "	" none "	433.30155	1	457.591089	"AV"	FALSE
"7881"	1471	" true "	" false "	5	11	11	24	" f "	" r "	" none "	522.725353	2	532.291696	"V"	FALSE
"7882"	803	" true "	" true "	5	11	11	24	" f "	" r "	" none "	384.1129	2	399.891604	"AV"	FALSE
"7883"	529	" false "	" true "	5	11	11	24	" f "	" r "	" none "	465.512325	2	481.409746	"A"	FALSE
"7884"	1067	" false "	" true "	5	11	11	24	" f "	" r "	" none "	359.77909	1	375.606089	"A"	FALSE
"7885"	1404	" true "	" true "	5	11	11	24	" f "	" r "	" none "	245.460789	2	269.41624	"AV"	FALSE
"7886"	727	" false "	" true "	5	11	11	24	" f "	" r "	" none "	373.819124	1	406.035345	"A"	FALSE
"7887"	1469	" true "	" false "	5	11	11	24	" f "	" r "	" none "	445.902102	1	478.122173	"V"	FALSE
"7888"	1163	" true "	" false "	5	11	11	24	" f "	" r "	" none "	498.312803	1	522.170643	"V"	FALSE
"7889"	1034	" false "	" true "	5	11	11	24	" f "	" r "	" none "	459.320774	1	467.501748	"A"	FALSE
"7890"	983	" false "	" true "	5	11	11	24	" f "	" r "	" none "	488.586614	2	496.736645	"A"	FALSE
"7891"	1169	" true "	" false "	5	11	11	24	" f "	" r "	" none "	500.140282	1	508.453477	"V"	FALSE
"7892"	838	" false "	" true "	5	11	11	24	" f "	" r "	" none "	523.898335	3	523.898335	"A"	FALSE
"7893"	579	" true "	" false "	5	11	11	24	" f "	" r "	" none "	450.119929	2	466.377962	"V"	FALSE
"7894"	745	" true "	" true "	5	11	11	24	" f "	" r "	" none "	273.018096	1	281.158391	"AV"	FALSE
"7895"	510	" false "	" true "	5	11	11	24	" f "	" r "	" none "	360.371157	1	384.301057	"A"	FALSE
"7896"	1083	" true "	" true "	5	11	11	24	" f "	" r "	" none "	320.579325	1	449.008466	"AV"	FALSE
"7897"	542	" true "	" false "	5	11	11	24	" f "	" r "	" none "	552.296956	2	584.331305	"V"	FALSE
"7898"	1289	" true "	" true "	5	11	11	24	" f "	" r "	" none "	388.500618	3	388.500618	"AV"	FALSE
"7899"	1247	" true "	" false "	5	11	11	24	" f "	" r "	" none "	305.097005	2	313.33717	"V"	FALSE
"7900"	723	" true "	" true "	5	11	11	24	" f "	" r "	" none "	393.265741	1	401.472481	"AV"	FALSE
"7901"	957	" false "	" true "	5	11	11	24	" f "	" r "	" none "	576.766963	3	576.766963	"A"	FALSE
"7902"	1436	" false "	" true "	5	11	11	24	" f "	" r "	" none "	432.217676	3	432.217676	"A"	FALSE
"7903"	640	" true "	" true "	5	11	11	24	" f "	" r "	" none "	340.921394	2	356.80342	"AV"	FALSE
"7904"	593	" true "	" false "	5	11	11	24	" f "	" r "	" none "	615.178254	2	617.892845	"V"	FALSE
"7905"	1169	" true "	" true "	5	11	11	24	" f "	" r "	" none "	319.622725	1	327.929166	"AV"	FALSE
"7906"	1463	" true "	" false "	5	11	11	24	" f "	" r "	" none "	502.175918	2	534.039376	"V"	FALSE
"7907"	1408	" false "	" true "	5	11	11	24	" f "	" r "	" none "	337.646082	2	369.617362	"A"	FALSE
"7908"	1025	" true "	" true "	5	11	11	24	" f "	" r "	" none "	335.572984	2	343.809112	"AV"	FALSE
"7909"	1307	" true "	" false "	5	11	11	24	" f "	" r "	" none "	479.674289	3	479.674289	"V"	FALSE
"7910"	1443	" true "	" true "	5	11	11	24	" f "	" r "	" none "	321.522876	2	329.558438	"AV"	FALSE
"7911"	840	" true "	" false "	5	11	11	24	" f "	" r "	" none "	489.604791	2	505.482516	"V"	FALSE
"7912"	1490	" true "	" true "	5	11	11	24	" f "	" r "	" none "	255.45731	2	263.719691	"AV"	FALSE
"7913"	650	" true "	" true "	5	11	11	24	" f "	" r "	" none "	339.028415	3	339.028415	"AV"	FALSE
"7914"	1472	" true "	" false "	5	11	11	24	" f "	" r "	" none "	483.102386	2	499.533304	"V"	FALSE
"7915"	884	" false "	" true "	5	11	11	24	" f "	" r "	" none "	350.8842	1	358.94127	"A"	FALSE
"7916"	1251	" true "	" true "	5	11	11	24	" f "	" r "	" none "	267.845569	2	283.601633	"AV"	FALSE
"7917"	1211	" true "	" true "	5	11	11	24	" f "	" r "	" none "	353.531164	2	369.977011	"AV"	FALSE
"7918"	1458	" true "	" true "	5	11	11	24	" f "	" r "	" none "	260.279528	2	292.425361	"AV"	FALSE
"7919"	1067	" true "	" false "	5	11	11	24	" f "	" r "	" none "	425.703213	2	442.095774	"V"	FALSE
"7920"	544	" false "	" true "	5	11	11	24	" f "	" r "	" none "	471.171243	2	478.956334	"A"	FALSE
"7921"	596	" true "	" true "	6	11	11	24	" f "	" r "	" none "	453.629571	2	469.456489	"AV"	FALSE
"7922"	1391	" true "	" true "	6	11	11	24	" f "	" r "	" none "	360.739462	2	392.730391	"AV"	FALSE
"7923"	1082	" false "	" true "	6	11	11	24	" f "	" r "	" none "	360.829361	1	377.356836	"A"	FALSE
"7924"	1071	" false "	" true "	6	11	11	24	" f "	" r "	" none "	430.695414	2	446.96273	"A"	FALSE
"7925"	967	" true "	" false "	6	11	11	24	" f "	" r "	" none "	541.764223	3	541.764223	"V"	FALSE
"7926"	668	" true "	" false "	6	11	11	24	" f "	" r "	" none "	476.92478	2	485.270722	"V"	FALSE
"7927"	876	" false "	" true "	6	11	11	24	" f "	" r "	" none "	474.933602	2	477.453865	"A"	FALSE
"7928"	515	" true "	" true "	6	11	11	24	" f "	" r "	" none "	438.86234	3	438.86234	"AV"	FALSE
"7929"	1287	" true "	" true "	6	11	11	24	" f "	" r "	" none "	268.877197	2	949.647962	"AV"	FALSE
"7930"	959	" true "	" false "	6	11	11	24	" f "	" r "	" none "	404.784684	2	412.900213	"V"	FALSE
"7931"	1481	" true "	" true "	6	11	11	24	" f "	" r "	" none "	261.92371	1	285.785067	"AV"	FALSE
"7932"	528	" true "	" true "	6	11	11	24	" f "	" r "	" none "	264.327428	1	272.611096	"AV"	FALSE
"7934"	1348	" true "	" false "	6	11	11	24	" f "	" r "	" none "	602.167207	1	610.280516	"V"	FALSE
"7935"	958	" false "	" true "	6	11	11	24	" f "	" r "	" none "	492.296471	3	492.296471	"A"	FALSE
"7936"	674	" true "	" true "	6	11	11	24	" f "	" r "	" none "	480.257944	1	488.411799	"AV"	FALSE
"7937"	961	" true "	" false "	6	11	11	24	" f "	" r "	" none "	579.345348	3	579.345348	"V"	FALSE
"7938"	568	" false "	" true "	6	11	11	24	" f "	" r "	" none "	490.449086	2	506.282936	"A"	FALSE
"7939"	1169	" false "	" true "	6	11	11	24	" f "	" r "	" none "	460.09377	3	460.09377	"A"	FALSE
"7940"	1174	" false "	" true "	6	11	11	24	" f "	" r "	" none "	514.035058	1	522.354485	"A"	FALSE
"7941"	946	" true "	" false "	6	11	11	24	" f "	" r "	" none "	533.693507	1	549.591887	"V"	FALSE
"7942"	1277	" true "	" false "	6	11	11	24	" f "	" r "	" none "	423.742347	1	439.558482	"V"	FALSE
"7943"	1180	" true "	" false "	6	11	11	24	" f "	" r "	" none "	489.227635	1	505.274686	"V"	FALSE
"7944"	686	" true "	" false "	6	11	11	24	" f "	" r "	" none "	530.562086	2	538.649419	"V"	FALSE
"7945"	896	" false "	" true "	6	11	11	24	" f "	" r "	" none "	565.383619	1	573.619739	"A"	FALSE
"7946"	1200	" true "	" true "	6	11	11	24	" f "	" r "	" none "	450.854388	2	458.370482	"AV"	FALSE
"7947"	1297	" true "	" false "	6	11	11	24	" f "	" r "	" none "	382.823516	2	390.949234	"V"	FALSE
"7948"	978	" false "	" true "	6	11	11	24	" f "	" r "	" none "	437.77033	1	461.740017	"A"	FALSE
"7949"	1115	" true "	" false "	6	11	11	24	" f "	" r "	" none "	491.744754	1	508.09962	"V"	FALSE
"7950"	1159	" true "	" false "	6	11	11	24	" f "	" r "	" none "	536.636189	3	536.636189	"V"	FALSE
"7951"	720	" true "	" true "	6	11	11	24	" f "	" r "	" none "	458.160912	1	490.29749	"AV"	FALSE
"7952"	768	" true "	" false "	6	11	11	24	" f "	" r "	" none "	510.388947	2	534.475597	"V"	FALSE
"7953"	728	" false "	" true "	6	11	11	24	" f "	" r "	" none "	485.869792	1	501.673537	"A"	FALSE
"7954"	1043	" true "	" false "	6	11	11	24	" f "	" r "	" none "	421.679372	3	421.679372	"V"	FALSE
"7955"	1433	" true "	" false "	6	11	11	24	" f "	" r "	" none "	408.869591	2	432.931768	"V"	FALSE
"7956"	1462	" false "	" true "	6	11	11	24	" f "	" r "	" none "	429.258299	3	429.258299	"A"	FALSE
"7957"	798	" true "	" false "	6	11	11	24	" f "	" r "	" none "	477.317397	1	485.663264	"V"	FALSE
"7958"	688	" false "	" true "	6	11	11	24	" f "	" r "	" none "	514.272175	2	522.555413	"A"	FALSE
"7959"	864	" true "	" true "	6	11	11	24	" f "	" r "	" none "	452.74587	3	452.74587	"AV"	FALSE
"7960"	1035	" true "	" false "	6	11	11	24	" f "	" r "	" none "	537.024764	2	553.465884	"V"	FALSE
"7961"	735	" true "	" false "	6	11	11	24	" f "	" r "	" none "	471.1976	1	1319.380987	"V"	FALSE
"7962"	1372	" true "	" true "	6	11	11	24	" f "	" r "	" none "	428.798004	3	428.798004	"AV"	FALSE
"7963"	1120	" false "	" true "	6	11	11	24	" f "	" r "	" none "	439.277417	2	447.29608	"A"	FALSE
"7964"	1338	" true "	" true "	6	11	11	24	" f "	" r "	" none "	314.509603	3	314.509603	"AV"	FALSE
"7965"	984	" true "	" false "	6	11	11	24	" f "	" r "	" none "	422.854836	2	430.905601	"V"	FALSE
"7966"	1220	" true "	" true "	7	11	11	24	" f "	" r "	" none "	421.585213	2	424.854763	"AV"	FALSE
"7967"	1219	" true "	" true "	7	11	11	24	" f "	" r "	" none "	370.233071	2	378.532433	"AV"	FALSE
"7968"	567	" true "	" true "	7	11	11	24	" f "	" r "	" none "	395.522457	3	395.522457	"AV"	FALSE
"7969"	1473	" false "	" true "	7	11	11	24	" f "	" r "	" none "	275.171331	2	291.053167	"A"	FALSE
"7970"	875	" false "	" true "	7	11	11	24	" f "	" r "	" none "	446.830924	2	478.759629	"A"	FALSE
"7971"	841	" true "	" false "	7	11	11	24	" f "	" r "	" none "	560.44682	3	560.44682	"V"	FALSE
"7972"	1210	" true "	" false "	7	11	11	24	" f "	" r "	" none "	352.072492	2	408.469685	"V"	FALSE
"7973"	636	" false "	" true "	7	11	11	24	" f "	" r "	" none "	490.757647	1	499.156182	"A"	FALSE
"7974"	1022	" false "	" true "	7	11	11	24	" f "	" r "	" none "	336.860345	3	336.860345	"A"	FALSE
"7975"	681	" true "	" true "	7	11	11	24	" f "	" r "	" none "	376.905735	3	376.905735	"AV"	FALSE
"7976"	1258	" true "	" false "	7	11	11	24	" f "	" r "	" none "	470.462097	1	478.803156	"V"	FALSE
"7977"	823	" true "	" true "	7	11	11	24	" f "	" r "	" none "	345.936972	3	345.936972	"AV"	FALSE
"7978"	1183	" true "	" true "	7	11	11	24	" f "	" r "	" none "	308.287478	1	316.508895	"AV"	FALSE
"7979"	816	" false "	" true "	7	11	11	24	" f "	" r "	" none "	545.165169	2	560.991193	"A"	FALSE
"7980"	1476	" true "	" true "	7	11	11	24	" f "	" r "	" none "	303.494876	1	343.44129	"AV"	FALSE
"7981"	868	" true "	" true "	7	11	11	24	" f "	" r "	" none "	306.569958	2	314.892548	"AV"	FALSE
"7982"	826	" true "	" false "	7	11	11	24	" f "	" r "	" none "	625.019246	1	657.376847	"V"	FALSE
"7983"	1492	" false "	" true "	7	11	11	24	" f "	" r "	" none "	287.626988	2	295.923925	"A"	FALSE
"7984"	1362	" true "	" false "	7	11	11	24	" f "	" r "	" none "	545.224094	2	553.52866	"V"	FALSE
"7985"	1260	" true "	" false "	7	11	11	24	" f "	" r "	" none "	509.170938	1	549.278527	"V"	FALSE
"7986"	1126	" false "	" true "	7	11	11	24	" f "	" r "	" none "	360.806069	1	369.260364	"A"	FALSE
"7987"	731	" false "	" true "	7	11	11	24	" f "	" r "	" none "	480.491802	2	488.681173	"A"	FALSE
"7988"	1023	" true "	" false "	7	11	11	24	" f "	" r "	" none "	356.658596	3	356.658596	"V"	FALSE
"7989"	1057	" true "	" true "	7	11	11	24	" f "	" r "	" none "	394.810054	2	397.428308	"AV"	FALSE
"7990"	549	" true "	" false "	7	11	11	24	" f "	" r "	" none "	326.477587	2	342.233961	"V"	FALSE
"7991"	628	" true "	" true "	7	11	11	24	" f "	" r "	" none "	322.866658	3	322.866658	"AV"	FALSE
"7992"	627	" true "	" false "	7	11	11	24	" f "	" r "	" none "	433.890986	2	450.282711	"V"	FALSE
"7993"	920	" true "	" false "	7	11	11	24	" f "	" r "	" none "	317.201013	2	325.378638	"V"	FALSE
"7994"	676	" true "	" false "	7	11	11	24	" f "	" r "	" none "	464.553054	2	480.389149	"V"	FALSE
"7995"	787	" false "	" true "	7	11	11	24	" f "	" r "	" none "	480.71719	2	497.196594	"A"	FALSE
"7996"	1250	" true "	" true "	7	11	11	24	" f "	" r "	" none "	425.512351	2	433.604007	"AV"	FALSE
"7997"	929	" false "	" true "	7	11	11	24	" f "	" r "	" none "	536.385363	2	544.678596	"A"	FALSE
"7998"	1113	" true "	" true "	7	11	11	24	" f "	" r "	" none "	384.421091	1	392.960129	"AV"	FALSE
"7999"	1132	" false "	" true "	7	11	11	24	" f "	" r "	" none "	368.290538	3	368.290538	"A"	FALSE
"8000"	1106	" true "	" false "	7	11	11	24	" f "	" r "	" none "	463.733478	1	480.049994	"V"	FALSE
"8001"	1391	" true "	" true "	7	11	11	24	" f "	" r "	" none "	386.815208	2	418.778397	"AV"	FALSE
"8002"	1234	" false "	" true "	7	11	11	24	" f "	" r "	" none "	385.784818	3	385.784818	"A"	FALSE
"8003"	949	" true "	" false "	7	11	11	24	" f "	" r "	" none "	476.570875	2	492.412037	"V"	FALSE
"8004"	1213	" false "	" true "	7	11	11	24	" f "	" r "	" none "	487.163299	3	487.163299	"A"	FALSE
"8006"	1189	" true "	" true "	7	11	11	24	" f "	" r "	" none "	554.320209	2	562.673926	"AV"	FALSE
"8007"	1404	" true "	" false "	7	11	11	24	" f "	" r "	" none "	568.593704	2	571.256895	"V"	FALSE
"8008"	1092	" false "	" true "	7	11	11	24	" f "	" r "	" none "	788.361467	2	804.822298	"A"	FALSE
"8009"	1399	" true "	" true "	7	11	11	24	" f "	" r "	" none "	345.514153	1	377.320574	"AV"	FALSE
"8010"	531	" true "	" false "	7	11	11	24	" f "	" r "	" none "	656.295404	2	680.533237	"V"	FALSE
"8011"	1301	" true "	" true "	8	11	11	24	" f "	" r "	" none "	499.974773	3	499.974773	"AV"	FALSE
"8012"	915	" true "	" true "	8	11	11	24	" f "	" r "	" none "	405.564312	1	413.512306	"AV"	FALSE
"8013"	1212	" false "	" true "	8	11	11	24	" f "	" r "	" none "	535.908513	2	543.868731	"A"	FALSE
"8014"	943	" true "	" false "	8	11	11	24	" f "	" r "	" none "	636.931995	2	676.823042	"V"	FALSE
